,id,up,site,data-set,marker,name,number
0,01,,1,檔案,-,檔案,98144
1,0101,01,2,檔案/總務,-,總務,17888
2,010101,0101,3,檔案/總務/總綱,-,總綱,10514
3,01010101,010101,4,檔案/總務/總綱/文書,-,文書,437
4,0101010101,01010101,5,檔案/總務/總綱/文書/交際文電,*,交際文電,42
5,0101010102,01010101,5,檔案/總務/總綱/文書/電話地址登記,*,電話地址登記,215
6,0101010103,01010101,5,檔案/總務/總綱/文書/印信,*,印信,96
7,0101010104,01010101,5,檔案/總務/總綱/文書/文書管理,*,文書管理,35
8,0101010105,01010101,5,檔案/總務/總綱/文書/總節,*,總節,36
9,0101010106,01010101,5,檔案/總務/總綱/文書/電碼,*,電碼,4
10,0101010107,01010101,5,檔案/總務/總綱/文書/新聞發佈,*,新聞發佈,6
11,0101010108,01010101,5,檔案/總務/總綱/文書/證章,*,證章,3
12,01010102,010101,4,檔案/總務/總綱/組織,-,組織,912
13,0101010201,01010102,5,檔案/總務/總綱/組織/總節,*,總節,247
14,0101010202,01010102,5,檔案/總務/總綱/組織/民意機關組織,*,民意機關組織,133
15,0101010203,01010102,5,檔案/總務/總綱/組織/人民團體組織,*,人民團體組織,19
16,0101010204,01010102,5,檔案/總務/總綱/組織/民政機關組織,*,民政機關組織,122
17,0101010205,01010102,5,檔案/總務/總綱/組織/軍警機關組織,*,軍警機關組織,3
18,0101010206,01010102,5,檔案/總務/總綱/組織/財政機關組織,*,財政機關組織,85
19,0101010207,01010102,5,檔案/總務/總綱/組織/經建機關組織,*,經建機關組織,296
20,0101010208,01010102,5,檔案/總務/總綱/組織/政黨組織,*,政黨組織,2
21,0101010209,01010102,5,檔案/總務/總綱/組織/教育機關組織,*,教育機關組織,5
22,01010103,010101,4,檔案/總務/總綱/庶務,-,庶務,5012
23,0101010301,01010103,5,檔案/總務/總綱/庶務/車輛,*,車輛,347
24,0101010302,01010103,5,檔案/總務/總綱/庶務/書刊,*,書刊,1286
25,0101010303,01010103,5,檔案/總務/總綱/庶務/水電電話,*,水電電話,250
26,0101010304,01010103,5,檔案/總務/總綱/庶務/慶弔典恤獎贈,*,慶弔典恤獎贈,740
27,0101010305,01010103,5,檔案/總務/總綱/庶務/接待,*,接待,491
28,0101010306,01010103,5,檔案/總務/總綱/庶務/房屋,*,房屋,714
29,0101010307,01010103,5,檔案/總務/總綱/庶務/物品,*,物品,256
30,0101010308,01010103,5,檔案/總務/總綱/庶務/總節,*,總節,632
31,0101010309,01010103,5,檔案/總務/總綱/庶務/工役,*,工役,15
32,0101010310,01010103,5,檔案/總務/總綱/庶務/防護,*,防護,49
33,0101010311,01010103,5,檔案/總務/總綱/庶務/出納,*,出納,232
34,01010104,010101,4,檔案/總務/總綱/新聞,-,新聞,181
35,0101010401,01010104,5,檔案/總務/總綱/新聞/總節,*,總節,141
36,0101010402,01010104,5,檔案/總務/總綱/新聞/政令宣導,*,政令宣導,9
37,0101010403,01010104,5,檔案/總務/總綱/新聞/新聞事業,*,新聞事業,10
38,0101010404,01010104,5,檔案/總務/總綱/新聞/報刊管理,*,報刊管理,19
39,0101010405,01010104,5,檔案/總務/總綱/新聞/新聞政策,*,新聞政策,2
40,01010105,010101,4,檔案/總務/總綱/會議,-,會議,2825
41,0101010501,01010105,5,檔案/總務/總綱/會議/參加各機關會議,*,參加各機關會議,1317
42,0101010502,01010105,5,檔案/總務/總綱/會議/總節,*,總節,467
43,0101010503,01010105,5,檔案/總務/總綱/會議/本會大會,*,本會大會,806
44,0101010504,01010105,5,檔案/總務/總綱/會議/駐會委員會,*,駐會委員會,121
45,0101010505,01010105,5,檔案/總務/總綱/會議/公營事業小組會,*,公營事業小組會,31
46,0101010506,01010105,5,檔案/總務/總綱/會議/秘書處會議,*,秘書處會議,83
47,01010106,010101,4,檔案/總務/總綱/總目,-,總目,506
48,0101010601,01010106,5,檔案/總務/總綱/總目/總節,*,總節,506
49,01010107,010101,4,檔案/總務/總綱/考察,-,考察,592
50,0101010701,01010107,5,檔案/總務/總綱/考察/總節,*,總節,552
51,0101010702,01010107,5,檔案/總務/總綱/考察/公營事業考察,*,公營事業考察,36
52,0101010703,01010107,5,檔案/總務/總綱/考察/特殊案件調查,*,特殊案件調查,4
53,01010108,010101,4,檔案/總務/總綱/黨務,-,黨務,31
54,0101010801,01010108,5,檔案/總務/總綱/黨務/總節,*,總節,31
55,01010109,010101,4,檔案/總務/總綱/報告,-,報告,18
56,0101010901,01010109,5,檔案/總務/總綱/報告/總節,*,總節,11
57,0101010902,01010109,5,檔案/總務/總綱/報告/財政計劃報告,*,財政計劃報告,1
58,0101010903,01010109,5,檔案/總務/總綱/報告/經建計劃報告,*,經建計劃報告,3
59,0101010904,01010109,5,檔案/總務/總綱/報告/民政計劃報告,*,民政計劃報告,2
60,0101010905,01010109,5,檔案/總務/總綱/報告/教育計劃報告,*,教育計劃報告,1
61,010102,0101,3,檔案/總務/人事,-,人事,6229
62,01010201,010102,4,檔案/總務/人事/總目,-,總目,2013
63,0101020101,01010201,5,檔案/總務/人事/總目/總節,*,總節,2012
64,0101020102,01010201,5,檔案/總務/人事/總目/總π,*,總π,1
65,01010202,010102,4,檔案/總務/人事/任免,-,任免,643
66,0101020201,01010202,5,檔案/總務/人事/任免/總節,*,總節,75
67,0101020202,01010202,5,檔案/總務/人事/任免/秘書處人員任免,*,秘書處人員任免,555
68,0101020203,01010202,5,檔案/總務/人事/任免/鄉鎮區級人員任免,*,鄉鎮區級人員任免,4
69,0101020204,01010202,5,檔案/總務/人事/任免/縣市級人員任免,*,縣市級人員任免,5
70,0101020205,01010202,5,檔案/總務/人事/任免/省級人員任免,*,省級人員任免,4
71,01010203,010102,4,檔案/總務/人事/銓選,-,銓選,536
72,0101020301,01010203,5,檔案/總務/人事/銓選/甄審,*,甄審,177
73,0101020302,01010203,5,檔案/總務/人事/銓選/總節,*,總節,50
74,0101020303,01010203,5,檔案/總務/人事/銓選/考選儲備,*,考選儲備,21
75,0101020304,01010203,5,檔案/總務/人事/銓選/登記,*,登記,279
76,0101020305,01010203,5,檔案/總務/人事/銓選/任用審查,*,任用審查,9
77,01010204,010102,4,檔案/總務/人事/考績,-,考績,1017
78,0101020401,01010204,5,檔案/總務/人事/考績/獎勵,*,獎勵,134
79,0101020402,01010204,5,檔案/總務/人事/考績/懲戒,*,懲戒,67
80,0101020403,01010204,5,檔案/總務/人事/考績/考績,*,考績,269
81,0101020404,01010204,5,檔案/總務/人事/考績/撫恤,*,撫恤,55
82,0101020405,01010204,5,檔案/總務/人事/考績/總節,*,總節,109
83,0101020406,01010204,5,檔案/總務/人事/考績/退休,*,退休,301
84,0101020407,01010204,5,檔案/總務/人事/考績/褒揚,*,褒揚,82
85,01010205,010102,4,檔案/總務/人事/差假,-,差假,210
86,0101020501,01010205,5,檔案/總務/人事/差假/總節,*,總節,210
87,01010206,010102,4,檔案/總務/人事/薪給,-,薪給,221
88,0101020601,01010206,5,檔案/總務/人事/薪給/總節,*,總節,221
89,01010207,010102,4,檔案/總務/人事/福利,-,福利,1558
90,0101020701,01010207,5,檔案/總務/人事/福利/總節,*,總節,432
91,0101020702,01010207,5,檔案/總務/人事/福利/實物配給,*,實物配給,171
92,0101020703,01010207,5,檔案/總務/人事/福利/進修,*,進修,287
93,0101020704,01010207,5,檔案/總務/人事/福利/福利社,*,福利社,26
94,0101020705,01010207,5,檔案/總務/人事/福利/各種補助,*,各種補助,383
95,0101020706,01010207,5,檔案/總務/人事/福利/康樂活動,*,康樂活動,259
96,01010208,010102,4,檔案/總務/人事/選舉,-,選舉,31
97,0101020801,01010208,5,檔案/總務/人事/選舉/本會議長選舉,*,本會議長選舉,6
98,0101020802,01010208,5,檔案/總務/人事/選舉/總節,*,總節,19
99,0101020803,01010208,5,檔案/總務/人事/選舉/本會議員選舉,*,本會議員選舉,6
100,010103,0101,3,檔案/總務/司法,-,司法,584
101,01010301,010103,4,檔案/總務/司法/刑事,-,刑事,351
102,0101030101,01010301,5,檔案/總務/司法/刑事/總節,*,總節,170
103,0101030102,01010301,5,檔案/總務/司法/刑事/內亂外患及瀆職,*,內亂外患及瀆職,84
104,0101030103,01010301,5,檔案/總務/司法/刑事/盜竊殺害,*,盜竊殺害,46
105,0101030104,01010301,5,檔案/總務/司法/刑事/妨害侵佔,*,妨害侵佔,23
106,0101030105,01010301,5,檔案/總務/司法/刑事/公共危險,*,公共危險,4
107,0101030106,01010301,5,檔案/總務/司法/刑事/詐欺背信及重刑,*,詐欺背信及重刑,10
108,0101030107,01010301,5,檔案/總務/司法/刑事/偽造偽證,*,偽造偽證,7
109,0101030108,01010301,5,檔案/總務/司法/刑事/湮滅贓物,*,湮滅贓物,1
110,0101030109,01010301,5,檔案/總務/司法/刑事/鴉片賭博,*,鴉片賭博,5
111,0101030110,01010301,5,檔案/總務/司法/刑事/褻瀆祀典,*,褻瀆祀典,1
112,01010302,010103,4,檔案/總務/司法/總目,-,總目,183
113,0101030201,01010302,5,檔案/總務/司法/總目/總節,*,總節,183
114,01010303,010103,4,檔案/總務/司法/民事,-,民事,50
115,0101030301,01010303,5,檔案/總務/司法/民事/總節,*,總節,22
116,0101030302,01010303,5,檔案/總務/司法/民事/債權債務,*,債權債務,13
117,0101030303,01010303,5,檔案/總務/司法/民事/人權,*,人權,5
118,0101030304,01010303,5,檔案/總務/司法/民事/物權產權,*,物權產權,7
119,0101030305,01010303,5,檔案/總務/司法/民事/親屬,*,親屬,2
120,0101030306,01010303,5,檔案/總務/司法/民事/繼承,*,繼承,1
121,010104,0101,3,檔案/總務/外交,-,外交,561
122,01010401,010104,4,檔案/總務/外交/賠償,-,賠償,285
123,0101040101,01010401,5,檔案/總務/外交/賠償/總節,*,總節,285
124,01010402,010104,4,檔案/總務/外交/總目,-,總目,215
125,0101040201,01010402,5,檔案/總務/外交/總目/總節,*,總節,215
126,01010403,010104,4,檔案/總務/外交/交涉,-,交涉,30
127,0101040301,01010403,5,檔案/總務/外交/交涉/總節,*,總節,30
128,01010404,010104,4,檔案/總務/外交/交際,-,交際,3
129,0101040401,01010404,5,檔案/總務/外交/交際/總節,*,總節,3
130,01010405,010104,4,檔案/總務/外交/國民外交,-,國民外交,10
131,0101040501,01010405,5,檔案/總務/外交/國民外交/總節,*,總節,10
132,01010406,010104,4,檔案/總務/外交/債款,-,債款,2
133,0101040601,01010406,5,檔案/總務/外交/債款/總節,*,總節,2
134,01010407,010104,4,檔案/總務/外交/僑務,-,僑務,15
135,0101040701,01010407,5,檔案/總務/外交/僑務/總節,*,總節,15
136,01010408,010104,4,檔案/總務/外交/租借,-,租借,1
137,0101040801,01010408,5,檔案/總務/外交/租借/租地,*,租地,1
138,0102,01,2,檔案/民政,-,民政,10464
139,010201,0102,3,檔案/民政/總綱,-,總綱,3982
140,01020101,010201,4,檔案/民政/總綱/社會,-,社會,1494
141,0102010101,01020101,5,檔案/民政/總綱/社會/社會救濟,*,社會救濟,252
142,0102010102,01020101,5,檔案/民政/總綱/社會/福利保險,*,福利保險,573
143,0102010103,01020101,5,檔案/民政/總綱/社會/總節,*,總節,412
144,0102010104,01020101,5,檔案/民政/總綱/社會/傷亡撫恤,*,傷亡撫恤,45
145,0102010105,01020101,5,檔案/民政/總綱/社會/人民團體,*,人民團體,113
146,0102010106,01020101,5,檔案/民政/總綱/社會/社會運動,*,社會運動,51
147,0102010107,01020101,5,檔案/民政/總綱/社會/糾紛調解,*,糾紛調解,48
148,01020102,010201,4,檔案/民政/總綱/自治,-,自治,467
149,0102010201,01020102,5,檔案/民政/總綱/自治/總節,*,總節,259
150,0102010202,01020102,5,檔案/民政/總綱/自治/自治業務,*,自治業務,8
151,0102010203,01020102,5,檔案/民政/總綱/自治/選舉,*,選舉,160
152,0102010204,01020102,5,檔案/民政/總綱/自治/自治機構,*,自治機構,4
153,0102010205,01020102,5,檔案/民政/總綱/自治/自治區劃,*,自治區劃,33
154,0102010206,01020102,5,檔案/民政/總綱/自治/自治調查,*,自治調查,3
155,01020103,010201,4,檔案/民政/總綱/衛生,-,衛生,956
156,0102010301,01020103,5,檔案/民政/總綱/衛生/防疫(預防),*,防疫(預防),28
157,0102010302,01020103,5,檔案/民政/總綱/衛生/環境衛生,*,環境衛生,284
158,0102010303,01020103,5,檔案/民政/總綱/衛生/總節,*,總節,471
159,0102010304,01020103,5,檔案/民政/總綱/衛生/藥品,*,藥品,36
160,0102010305,01020103,5,檔案/民政/總綱/衛生/醫療機構,*,醫療機構,68
161,0102010306,01020103,5,檔案/民政/總綱/衛生/禁煙禁毒,*,禁煙禁毒,12
162,0102010307,01020103,5,檔案/民政/總綱/衛生/醫事人員,*,醫事人員,57
163,01020104,010201,4,檔案/民政/總綱/山地,-,山地,202
164,0102010401,01020104,5,檔案/民政/總綱/山地/總節,*,總節,202
165,01020105,010201,4,檔案/民政/總綱/總目,-,總目,192
166,0102010501,01020105,5,檔案/民政/總綱/總目/總節,*,總節,192
167,01020106,010201,4,檔案/民政/總綱/戶政,-,戶政,110
168,0102010601,01020106,5,檔案/民政/總綱/戶政/身分證,*,身分證,9
169,0102010602,01020106,5,檔案/民政/總綱/戶政/總節,*,總節,49
170,0102010603,01020106,5,檔案/民政/總綱/戶政/戶籍,*,戶籍,46
171,0102010604,01020106,5,檔案/民政/總綱/戶政/外僑管理,*,外僑管理,1
172,0102010605,01020106,5,檔案/民政/總綱/戶政/印鑑,*,印鑑,5
173,01020107,010201,4,檔案/民政/總綱/役政,-,役政,374
174,0102010701,01020107,5,檔案/民政/總綱/役政/總節,*,總節,179
175,0102010702,01020107,5,檔案/民政/總綱/役政/徵集,*,徵集,126
176,0102010703,01020107,5,檔案/民政/總綱/役政/優待撫恤,*,優待撫恤,56
177,0102010704,01020107,5,檔案/民政/總綱/役政/編練,*,編練,4
178,0102010705,01020107,5,檔案/民政/總綱/役政/在鄉軍人,*,在鄉軍人,5
179,0102010706,01020107,5,檔案/民政/總綱/役政/勤務,*,勤務,4
180,01020108,010201,4,檔案/民政/總綱/合作,-,合作,187
181,0102010801,01020108,5,檔案/民政/總綱/合作/合作農場,*,合作農場,9
182,0102010802,01020108,5,檔案/民政/總綱/合作/合作社,*,合作社,109
183,0102010803,01020108,5,檔案/民政/總綱/合作/總節,*,總節,69
184,010202,0102,3,檔案/民政/地政,-,地政,4727
185,01020201,010202,4,檔案/民政/地政/地籍,-,地籍,427
186,0102020101,01020201,5,檔案/民政/地政/地籍/土地登記,*,土地登記,42
187,0102020102,01020201,5,檔案/民政/地政/地籍/總節,*,總節,87
188,0102020103,01020201,5,檔案/民政/地政/地籍/地目等則,*,地目等則,55
189,0102020104,01020201,5,檔案/民政/地政/地籍/土地測量,*,土地測量,242
190,0102020105,01020201,5,檔案/民政/地政/地籍/土地呈報,*,土地呈報,1
191,01020202,010202,4,檔案/民政/地政/總目,-,總目,97
192,0102020201,01020202,5,檔案/民政/地政/總目/總節,*,總節,97
193,01020203,010202,4,檔案/民政/地政/地權,-,地權,4119
194,0102020301,01020203,5,檔案/民政/地政/地權/總節,*,總節,1297
195,0102020302,01020203,5,檔案/民政/地政/地權/公地放租放領,*,公地放租放領,630
196,0102020303,01020203,5,檔案/民政/地政/地權/土地征用,*,土地征用,1969
197,0102020304,01020203,5,檔案/民政/地政/地權/三七五地租,*,三七五地租,57
198,0102020305,01020203,5,檔案/民政/地政/地權/設權登記,*,設權登記,81
199,0102020306,01020203,5,檔案/民政/地政/地權/限田,*,限田,85
200,01020204,010202,4,檔案/民政/地政/地價,-,地價,84
201,0102020401,01020204,5,檔案/民政/地政/地價/總節,*,總節,53
202,0102020402,01020204,5,檔案/民政/地政/地價/評價,*,評價,30
203,0102020403,01020204,5,檔案/民政/地政/地價/調查,*,調查,1
204,010203,0102,3,檔案/民政/軍警,-,軍警,1755
205,01020301,010203,4,檔案/民政/軍警/軍事,-,軍事,242
206,0102030101,01020301,5,檔案/民政/軍警/軍事/軍輸,*,軍輸,4
207,0102030102,01020301,5,檔案/民政/軍警/軍事/總節,*,總節,171
208,0102030103,01020301,5,檔案/民政/軍警/軍事/軍需營房,*,軍需營房,13
209,0102030104,01020301,5,檔案/民政/軍警/軍事/軍隊,*,軍隊,12
210,0102030105,01020301,5,檔案/民政/軍警/軍事/軍風紀,*,軍風紀,2
211,0102030106,01020301,5,檔案/民政/軍警/軍事/軍法,*,軍法,40
212,01020302,010203,4,檔案/民政/軍警/保安,-,保安,888
213,0102030201,01020302,5,檔案/民政/軍警/保安/出入境管制,*,出入境管制,604
214,0102030202,01020302,5,檔案/民政/軍警/保安/緝私,*,緝私,8
215,0102030203,01020302,5,檔案/民政/軍警/保安/總節,*,總節,157
216,0102030204,01020302,5,檔案/民政/軍警/保安/防諜保密,*,防諜保密,32
217,0102030205,01020302,5,檔案/民政/軍警/保安/警備戒嚴,*,警備戒嚴,45
218,0102030206,01020302,5,檔案/民政/軍警/保安/防護,*,防護,31
219,0102030207,01020302,5,檔案/民政/軍警/保安/自衛組訓,*,自衛組訓,3
220,0102030208,01020302,5,檔案/民政/軍警/保安/軍械管理,*,軍械管理,7
221,0102030209,01020302,5,檔案/民政/軍警/保安/擾亂金融,*,擾亂金融,1
222,01020303,010203,4,檔案/民政/軍警/警察,-,警察,620
223,0102030301,01020303,5,檔案/民政/軍警/警察/總節,*,總節,440
224,0102030302,01020303,5,檔案/民政/軍警/警察/義勇警察,*,義勇警察,9
225,0102030303,01020303,5,檔案/民政/軍警/警察/特種營業,*,特種營業,71
226,0102030304,01020303,5,檔案/民政/軍警/警察/警察行政,*,警察行政,38
227,0102030305,01020303,5,檔案/民政/軍警/警察/違警處理,*,違警處理,53
228,0102030306,01020303,5,檔案/民政/軍警/警察/刑事警察,*,刑事警察,8
229,0102030307,01020303,5,檔案/民政/軍警/警察/經濟管制,*,經濟管制,1
230,01020304,010203,4,檔案/民政/軍警/總目,-,總目,5
231,0102030401,01020304,5,檔案/民政/軍警/總目/總節,*,總節,5
232,0103,01,2,檔案/經建,-,經建,14218
233,010301,0103,3,檔案/經建/農林,-,農林,2888
234,01030101,010301,4,檔案/經建/農林/林業,-,林業,987
235,0103010101,01030101,5,檔案/經建/農林/林業/山林管理,*,山林管理,193
236,0103010102,01030101,5,檔案/經建/農林/林業/總節,*,總節,587
237,0103010103,01030101,5,檔案/經建/農林/林業/林產供應,*,林產供應,88
238,0103010104,01030101,5,檔案/經建/農林/林業/造林,*,造林,119
239,01030102,010301,4,檔案/經建/農林/農務,-,農務,796
240,0103010201,01030102,5,檔案/經建/農林/農務/糧食,*,糧食,356
241,0103010202,01030102,5,檔案/經建/農林/農務/總節,*,總節,283
242,0103010203,01030102,5,檔案/經建/農林/農務/肥料,*,肥料,71
243,0103010204,01030102,5,檔案/經建/農林/農務/農產製造,*,農產製造,5
244,0103010205,01030102,5,檔案/經建/農林/農務/農事改良,*,農事改良,1
245,0103010206,01030102,5,檔案/經建/農林/農務/肥        料,*,肥 料,1
246,0103010207,01030102,5,檔案/經建/農林/農務/農政管理,*,農政管理,43
247,0103010208,01030102,5,檔案/經建/農林/農務/農業獎勵,*,農業獎勵,5
248,0103010209,01030102,5,檔案/經建/農林/農務/蠶業,*,蠶業,13
249,0103010210,01030102,5,檔案/經建/農林/農務/防治病蟲害,*,防治病蟲害,10
250,0103010211,01030102,5,檔案/經建/農林/農務/農具,*,農具,8
251,01030103,010301,4,檔案/經建/農林/總目,-,總目,30
252,0103010301,01030103,5,檔案/經建/農林/總目/總節,*,總節,30
253,01030104,010301,4,檔案/經建/農林/特產,-,特產,508
254,0103010401,01030104,5,檔案/經建/農林/特產/糖,*,糖,286
255,0103010402,01030104,5,檔案/經建/農林/特產/鹽,*,鹽,42
256,0103010403,01030104,5,檔案/經建/農林/特產/總節,*,總節,68
257,0103010404,01030104,5,檔案/經建/農林/特產/香蕉,*,香蕉,44
258,0103010405,01030104,5,檔案/經建/農林/特產/橘子,*,橘子,5
259,0103010406,01030104,5,檔案/經建/農林/特產/茶,*,茶,19
260,0103010407,01030104,5,檔案/經建/農林/特產/鳳梨,*,鳳梨,20
261,0103010408,01030104,5,檔案/經建/農林/特產/黃麻,*,黃麻,24
262,01030105,010301,4,檔案/經建/農林/漁牧,-,漁牧,567
263,0103010501,01030105,5,檔案/經建/農林/漁牧/魚塭漁港,*,魚塭漁港,164
264,0103010502,01030105,5,檔案/經建/農林/漁牧/總節,*,總節,177
265,0103010503,01030105,5,檔案/經建/農林/漁牧/漁船管理,*,漁船管理,43
266,0103010504,01030105,5,檔案/經建/農林/漁牧/水產品運銷,*,水產品運銷,11
267,0103010505,01030105,5,檔案/經建/農林/漁牧/畜牧場,*,畜牧場,22
268,0103010506,01030105,5,檔案/經建/農林/漁牧/漁業管理(改良保護救濟),*,漁業管理(改良保…,75
269,0103010507,01030105,5,檔案/經建/農林/漁牧/牲畜管理(檢查死亡防治護養),*,牲畜管理(檢查死…,25
270,0103010508,01030105,5,檔案/經建/農林/漁牧/屠宰,*,屠宰,37
271,0103010509,01030105,5,檔案/經建/農林/漁牧/牲畜運銷,*,牲畜運銷,11
272,0103010510,01030105,5,檔案/經建/農林/漁牧/水產品製造,*,水產品製造,2
273,010302,0103,3,檔案/經建/建設,-,建設,7087
274,01030201,010302,4,檔案/經建/建設/總目,-,總目,49
275,0103020101,01030201,5,檔案/經建/建設/總目/總節,*,總節,49
276,01030202,010302,4,檔案/經建/建設/水利,-,水利,1904
277,0103020201,01030202,5,檔案/經建/建設/水利/灌溉,*,灌溉,221
278,0103020202,01030202,5,檔案/經建/建設/水利/防洪,*,防洪,806
279,0103020203,01030202,5,檔案/經建/建設/水利/水利委員會,*,水利委員會,229
280,0103020204,01030202,5,檔案/經建/建設/水利/總節,*,總節,463
281,0103020205,01030202,5,檔案/經建/建設/水利/測繪,*,測繪,6
282,0103020206,01030202,5,檔案/經建/建設/水利/河川公地,*,河川公地,149
283,0103020207,01030202,5,檔案/經建/建設/水利/水權管理,*,水權管理,30
284,01030203,010302,4,檔案/經建/建設/土木,-,土木,3010
285,0103020301,01030203,5,檔案/經建/建設/土木/總節,*,總節,1925
286,0103020302,01030203,5,檔案/經建/建設/土木/自來水,*,自來水,438
287,0103020303,01030203,5,檔案/經建/建設/土木/建設工程,*,建設工程,165
288,0103020304,01030203,5,檔案/經建/建設/土木/都市建設,*,都市建設,482
289,01030204,010302,4,檔案/經建/建設/工礦,-,工礦,1331
290,0103020401,01030204,5,檔案/經建/建設/工礦/工廠管理,*,工廠管理,302
291,0103020402,01030204,5,檔案/經建/建設/工礦/輔導民營場廠,*,輔導民營場廠,29
292,0103020403,01030204,5,檔案/經建/建設/工礦/總節,*,總節,523
293,0103020404,01030204,5,檔案/經建/建設/工礦/礦場管理,*,礦場管理,81
294,0103020405,01030204,5,檔案/經建/建設/工礦/生產調配,*,生產調配,93
295,0103020406,01030204,5,檔案/經建/建設/工礦/電力,*,電力,287
296,0103020407,01030204,5,檔案/經建/建設/工礦/廠場糾紛,*,廠場糾紛,13
297,0103020408,01030204,5,檔案/經建/建設/工礦/礦產地質調查,*,礦產地質調查,3
298,01030205,010302,4,檔案/經建/建設/商業,-,商業,793
299,0103020501,01030205,5,檔案/經建/建設/商業/總節,*,總節,435
300,0103020502,01030205,5,檔案/經建/建設/商業/物價管理,*,物價管理,34
301,0103020503,01030205,5,檔案/經建/建設/商業/貿易,*,貿易,106
302,0103020504,01030205,5,檔案/經建/建設/商業/度量衡,*,度量衡,12
303,0103020505,01030205,5,檔案/經建/建設/商業/營業管理,*,營業管理,182
304,0103020506,01030205,5,檔案/經建/建設/商業/公司行號登記,*,公司行號登記,19
305,0103020507,01030205,5,檔案/經建/建設/商業/商標,*,商標,4
306,0103020508,01030205,5,檔案/經建/建設/商業/會計師,*,會計師,1
307,010303,0103,3,檔案/經建/交通,-,交通,4231
308,01030301,010303,4,檔案/經建/交通/總目,-,總目,57
309,0103030101,01030301,5,檔案/經建/交通/總目/總節,*,總節,57
310,01030302,010303,4,檔案/經建/交通/鐵路,-,鐵路,792
311,0103030201,01030302,5,檔案/經建/交通/鐵路/鐵路工程,*,鐵路工程,164
312,0103030202,01030302,5,檔案/經建/交通/鐵路/運務,*,運務,95
313,0103030203,01030302,5,檔案/經建/交通/鐵路/總節,*,總節,447
314,0103030204,01030302,5,檔案/經建/交通/鐵路/鐵路管理,*,鐵路管理,73
315,0103030205,01030302,5,檔案/經建/交通/鐵路/車輛,*,車輛,7
316,0103030206,01030302,5,檔案/經建/交通/鐵路/駕駛管理,*,駕駛管理,4
317,0103030207,01030302,5,檔案/經建/交通/鐵路/養護,*,養護,2
318,01030303,010303,4,檔案/經建/交通/公路,-,公路,2646
319,0103030301,01030303,5,檔案/經建/交通/公路/運務,*,運務,177
320,0103030302,01030303,5,檔案/經建/交通/公路/公路工程,*,公路工程,1435
321,0103030303,01030303,5,檔案/經建/交通/公路/養護,*,養護,22
322,0103030304,01030303,5,檔案/經建/交通/公路/總節,*,總節,767
323,0103030305,01030303,5,檔案/經建/交通/公路/車輛,*,車輛,92
324,0103030306,01030303,5,檔案/經建/交通/公路/駕駛管理,*,駕駛管理,48
325,0103030307,01030303,5,檔案/經建/交通/公路/公路管理,*,公路管理,105
326,01030304,010303,4,檔案/經建/交通/航政,-,航政,657
327,0103030401,01030304,5,檔案/經建/交通/航政/總節,*,總節,240
328,0103030402,01030304,5,檔案/經建/交通/航政/船航,*,船航,100
329,0103030403,01030304,5,檔案/經建/交通/航政/港務,*,港務,295
330,0103030404,01030304,5,檔案/經建/交通/航政/航空,*,航空,22
331,01030305,010303,4,檔案/經建/交通/郵電,-,郵電,54
332,0103030501,01030305,5,檔案/經建/交通/郵電/總節,*,總節,11
333,0103030502,01030305,5,檔案/經建/交通/郵電/郵務,*,郵務,15
334,0103030503,01030305,5,檔案/經建/交通/郵電/電話,*,電話,28
335,01030306,010303,4,檔案/經建/交通/氣象,-,氣象,25
336,0103030601,01030306,5,檔案/經建/交通/氣象/颱風,*,颱風,5
337,0103030602,01030306,5,檔案/經建/交通/氣象/總節,*,總節,12
338,0103030603,01030306,5,檔案/經建/交通/氣象/氣象觀測,*,氣象觀測,7
339,0103030604,01030306,5,檔案/經建/交通/氣象/地震,*,地震,1
340,010304,0103,3,檔案/經建/總綱,-,總綱,12
341,01030401,010304,4,檔案/經建/總綱/總目,-,總目,12
342,0103040101,01030401,5,檔案/經建/總綱/總目/總節,*,總節,12
343,0104,01,2,檔案/財政,-,財政,7979
344,010401,0104,3,檔案/財政/總綱,-,總綱,2727
345,01040101,010401,4,檔案/財政/總綱/總目,-,總目,17
346,0104010101,01040101,5,檔案/財政/總綱/總目/總節,*,總節,17
347,01040102,010401,4,檔案/財政/總綱/財務,-,財務,114
348,0104010201,01040102,5,檔案/財政/總綱/財務/總節,*,總節,38
349,0104010202,01040102,5,檔案/財政/總綱/財務/教育費,*,教育費,17
350,0104010203,01040102,5,檔案/財政/總綱/財務/黨費,*,黨費,1
351,0104010204,01040102,5,檔案/財政/總綱/財務/經建費,*,經建費,14
352,0104010205,01040102,5,檔案/財政/總綱/財務/軍用費,*,軍用費,1
353,0104010206,01040102,5,檔案/財政/總綱/財務/債券管理,*,債券管理,21
354,0104010207,01040102,5,檔案/財政/總綱/財務/民政費,*,民政費,13
355,0104010208,01040102,5,檔案/財政/總綱/財務/財政費,*,財政費,8
356,0104010209,01040102,5,檔案/財政/總綱/財務/司法費,*,司法費,1
357,01040103,010401,4,檔案/財政/總綱/稅務,-,稅務,1435
358,0104010301,01040103,5,檔案/財政/總綱/稅務/總節,*,總節,225
359,0104010302,01040103,5,檔案/財政/總綱/稅務/關稅,*,關稅,19
360,0104010303,01040103,5,檔案/財政/總綱/稅務/所得稅,*,所得稅,148
